date,California-apple-driving,California-apple-walking,California-google-retail_and_recreation,California-google-grocery_and_pharmacy,California-google-parks,California-google-transit_stations,California-google-workplaces,California-google-residential,California-jh_beta_7,California-jh_gamma_7,California-cdc_beta_7,California-cdc_gamma_7,California-jh_beta_14,California-jh_gamma_14,California-cdc_beta_14,California-cdc_gamma_14,California-jh_beta_30,California-jh_gamma_30,California-cdc_beta_30,California-cdc_gamma_30,California-census_pop,California-jh_confirmed,California-jh_death,California-cdc_confirmed,California-cdc_death,California-jh_confirmed_ratio,California-jh_death_ratio,California-cdc_confirmed_ratio,California-cdc_death_ratio
01-01-2021,71.23,72.51,-52.0,-36.0,-11.0,-68.0,-78.0,28.0,0.0250000003226549,2.123981183417989e-05,0.0250000002904643,2.0460717125353797e-05,0.0250000020912631,4.80070086260522e-05,0.0250000019421727,4.561765259974877e-05,0.0249999951594221,0.0001068639216961,0.0250000129014611,0.000113521318096,39512223,2437084,26168,2292568,25802,0.0616792429016205,0.0006622760759373,0.0580217417784871,0.0006530131195098
01-02-2021,88.31,85.95,-38.0,-18.0,-32.0,-47.0,-30.0,13.0,0.025000000400306,2.4123529992616057e-05,0.0250000003141386,2.0949588084058195e-05,0.0250000022221639,5.000938192507867e-05,0.0250000020479989,4.716534718472046e-05,0.0249999903273835,0.0001093858645088,0.0250000136450247,0.0001194351714946,39512223,2483471,26444,2345909,26236,0.0628532340486132,0.000669261256194,0.059371729097601,0.0006639970623773
01-03-2021,76.53,73.68,-37.0,-20.0,-25.0,-44.0,-23.0,10.0,0.0250000004392954,2.5706676740743347e-05,0.0250000003799027,2.3309627308112505e-05,0.0250000023669539,5.2480420484584576e-05,0.0250000021779182,4.9153931303360895e-05,0.0249999850602819,0.0001099349987346,0.0249999980546138,0.0001134953853549,39512223,2514874,26515,2391261,26494,0.0636480007718118,0.0006710581685064,0.0605195258186308,0.0006705266873999
01-04-2021,85.2,85.87,-31.0,-15.0,-34.0,-50.0,-45.0,16.0,0.0250000004977328,2.857110044353836e-05,0.0250000004273814,2.5244751211286116e-05,0.0250000025691551,5.658869467818502e-05,0.0250000023370653,5.1943118700421285e-05,0.0249999781448887,0.0001110891864646,0.0249999934100212,0.0001136573601468,39512223,2552002,26783,2409703,26480,0.0645876593680897,0.0006778408797702,0.0609862674646273,0.0006701723666623
01-05-2021,87.3,88.13,-32.0,-12.0,-24.0,-50.0,-45.0,16.0,0.0250000005370591,3.061723159616238e-05,0.0250000004737815,2.76813830607399e-05,0.0250000027885371,6.115388978391892e-05,0.0250000025018734,5.537527667056266e-05,0.024999969836203,0.0001123071045272,0.0249999866788733,0.0001150875151701,39512223,2587338,27196,2452334,26807,0.0654819649099469,0.0006882933415313,0.0620651994194302,0.0006784482867491
01-06-2021,84.54,86.32,-35.0,-16.0,-30.0,-52.0,-44.0,17.0,0.0250000005129604,2.9708209427394976e-05,0.0250000005143513,2.9741923484319484e-05,0.0250000028813277,6.296276741554822e-05,0.0250000027039073,5.958211727813711e-05,0.0249999612180331,0.0001149414161438,0.0249999782810897,0.0001163294936534,39512223,2626574,27769,2482226,27222,0.066474974085867,0.0007027951831512,0.0628217248115855,0.0006889513657583
01-07-2021,86.08,86.59,-36.0,-16.0,-30.0,-52.0,-45.0,18.0,0.025000000454487,2.692436939534252e-05,0.0250000004887293,2.874178512007276e-05,0.0250000422875548,0.0001231056052526,0.025000002790452,6.125661074846048e-05,0.0249999500153779,0.0001188735784006,0.0249999698128287,0.0001189310927862,39512223,2678332,28312,2518611,27811,0.067784897853001,0.0007165377660477,0.0637425791001432,0.0007038581453642
01-08-2021,97.7,98.35,-36.0,-17.0,-31.0,-52.0,-42.0,18.0,0.0250000004690007,2.701064538048381e-05,0.0250000004319685,2.6007463838491755e-05,0.0250000410493477,0.0001228003434416,0.0250000029110171,6.334055164228895e-05,0.0249999393291388,0.0001197931101254,0.0249999595688999,0.0001232052664874,39512223,2731098,28946,2568641,28366,0.0691203327132467,0.0007325834337389,0.0650087695648002,0.0007179044317501
01-09-2021,94.57,99.49,-36.0,-15.0,-25.0,-47.0,-21.0,11.0,0.0250000005133011,2.8239160345672868e-05,0.0250000004528406,2.6332226934957145e-05,0.0250000471888034,0.0001334926271084,0.0250000470686968,0.0001274333463674,0.0249999290227536,0.0001207499000844,0.0249999493067524,0.0001244563363394,39512223,2779882,29459,2621277,28996,0.0703549886322518,0.0007455667579118,0.0663409143039104,0.0007338488649449
01-10-2021,76.78,77.47,-35.0,-16.0,-19.0,-48.0,-22.0,9.0,0.0250000005963012,3.1327307895631815e-05,0.0250000004903333,2.7273843357698355e-05,0.0250000481374663,0.0001377840961108,0.0250000525450223,0.0001361780799322,0.0249999148476607,0.0001223543730568,0.0249999393456889,0.0001255109674211,39512223,2818812,29855,2670962,29496,0.0713402533691916,0.0007555889730628,0.0675983732932465,0.0007465031770042
01-11-2021,84.19,84.82,-34.0,-17.0,-26.0,-52.0,-43.0,16.0,0.0250000007240983,3.670648271346559e-05,0.025000000575325,3.0470972714139855e-05,0.0250000549018175,0.0001509467138531,0.0250000551175039,0.0001423622093587,0.0249999006966006,0.000123525201695,0.0249999264378836,0.0001268239003389,39512223,2857027,30068,2710801,29911,0.0723074224398865,0.0007609797100001,0.0686066435695101,0.0007570062560134
01-12-2021,84.25,83.65,-35.0,-15.0,-25.0,-51.0,-44.0,16.0,0.0250000007691976,3.906290052387196e-05,0.0250000007207337,3.6586947990900005e-05,0.0250000578199705,0.0001595734580939,0.0250000629222681,0.0001555541869924,0.0249998865554049,0.0001251748363099,0.0249999116855206,0.0001286085878992,39512223,2896018,30655,2747288,30105,0.0732942310028975,0.0007758358723577,0.0695300793377279,0.0007619161290925
01-13-2021,86.33,86.49,-36.0,-18.0,-24.0,-52.0,-44.0,16.0,0.0250000007891433,4.005269969441283e-05,0.0250000007489437,3.823691398946381e-05,0.0250000545055971,0.0001577147875603,0.025000067866931,0.0001655211537244,0.024999866176128,0.0001291717129035,0.0249998979818489,0.0001302191968617,39512223,2933344,31187,2781039,30685,0.0742389007067509,0.0007893000603889,0.0703842707103571,0.0007765951310813
01-14-2021,89.56,88.95,-36.0,-18.0,-24.0,-52.0,-45.0,16.0,0.0250000007705637,3.923323741254527e-05,0.0250000007651706,3.9084642184835386e-05,0.0250000489438102,0.0001494388845721,0.0250000646738225,0.0001636471353625,0.0250000150073844,0.0001325965318657,0.024999877427089,0.0001340058506284,39512223,2976247,31636,2816969,31222,0.0753247166073141,0.0008006636326181,0.0712936095749409,0.000790185862233
01-15-2021,104.78,103.08,-37.0,-18.0,-24.0,-51.0,-43.0,16.0,0.0250000007608081,3.875837401275206e-05,0.0250000007419265,3.807219362191183e-05,0.0250000441731191,0.000146454291538,0.025000058728473,0.0001553279662227,0.0250000148820764,0.0001317651323087,0.0249998543961149,0.0001381174325594,39512223,3017788,32225,2859624,31647,0.0763760621618277,0.000815570412224,0.0723731489367227,0.0008009420274834
01-16-2021,100.2,108.3,-37.0,-16.0,-14.0,-46.0,-22.0,10.0,0.0250000007362796,3.745372759759584e-05,0.0250000007263642,3.737821427959995e-05,0.0250000413784746,0.000146200839538,0.0250000531185128,0.0001522085649772,0.0250000144520753,0.0001280242824883,0.0250000155271524,0.0001367779259114,39512223,3059181,32769,2900246,32250,0.0774236620399717,0.0008293383037446,0.0734012358656712,0.000816203127827
01-17-2021,85.48,90.22,-35.0,-18.0,0.0,-47.0,-23.0,8.0,0.0250000007526921,3.7890253659607016e-05,0.0250000007038464,3.615759351970056e-05,0.0250000409914095,0.0001513598015861,0.0250000491319293,0.0001504664986064,0.0250000144494219,0.0001280962087386,0.025000015078883,0.0001328513882464,39512223,3089063,33094,2942475,32813,0.0781799343458858,0.0008375636065832,0.0744699937535784,0.0008304518832058
01-18-2021,92.86,92.42,-30.0,-17.0,3.0,-52.0,-53.0,16.0,0.0250000007822772,3.928283210646877e-05,0.0250000007260189,3.6803272939177945e-05,0.0250000438672697,0.0001638869984391,0.0250000496699539,0.0001565386080396,0.0250000144177584,0.0001280687243093,0.0250000151079405,0.0001331752333608,39512223,3114897,33273,2973174,33139,0.0788337573413675,0.0008420938503004,0.0752469432053974,0.0008387024946685
01-19-2021,85.96,83.49,-37.0,-18.0,-32.0,-52.0,-44.0,16.0,0.0250000008371855,4.21921267070847e-05,0.0250000007509136,3.795833036395455e-05,0.025000041609367,0.0001673706652218,0.0250000571387079,0.0001735914422663,0.0250000143836732,0.0001282315243115,0.0250000150790163,0.0001331612774307,39512223,3139771,33646,2996968,33364,0.0794632840576952,0.0008515339670967,0.075849136607677,0.0008443969350952
01-20-2021,85.37,84.78,-36.0,-20.0,-25.0,-53.0,-44.0,16.0,0.0250000007696171,3.974770020993864e-05,0.0250000008160118,4.1195584221802976e-05,0.0250000373798501,0.000165435115836,0.0250000534364205,0.000174805703528,0.0250000146409589,0.0001310854404484,0.0250000150636627,0.0001335231368072,39512223,3160983,34304,3019371,33690,0.0800001305925004,0.0008681870417667,0.0764161257138076,0.0008526475465579
01-21-2021,89.55,87.92,-35.0,-18.0,-24.0,-52.0,-43.0,16.0,0.0250000007514927,3.881690869019204e-05,0.0250000007515884,3.891585703111516e-05,0.0250000321581819,0.0001588256721117,0.0250000492469894,0.0001729986261575,0.025000014962698,0.0001344596236462,0.0250000152697426,0.0001359326098887,39512223,3184286,34990,3039044,34345,0.0805898974603377,0.0008855487579122,0.0769140222760941,0.0008692246953556
01-22-2021,100.15,95.97,-37.0,-17.0,-39.0,-53.0,-42.0,17.0,0.0250000007908407,3.994766976661257e-05,0.0250000007316001,3.7954987309166215e-05,0.0250000273955359,0.0001537513368562,0.0250000429251682,0.0001656056125056,0.0250000150048654,0.0001351179530332,0.0250000156302014,0.0001396079735442,39512223,3207486,35498,3062068,35029,0.0811770575398908,0.0008984055389644,0.0774967280378023,0.0008865357942528
01-23-2021,91.7,93.79,-40.0,-19.0,-42.0,-52.0,-24.0,12.0,0.0250000007835071,3.917654027506346e-05,0.0250000007764698,3.9370561454894645e-05,0.0250000225053454,0.0001459639676848,0.0250000372509397,0.0001598520392848,0.0250000149985038,0.0001353541108263,0.0250000156594164,0.0001401609735104,39512223,3231856,36188,3085040,35544,0.0817938287096628,0.0009158684896063,0.0780781177510564,0.0008995697356739
01-24-2021,77.24,74.93,-38.0,-20.0,-35.0,-50.0,-24.0,9.0,0.025000000812378,3.983961838564228e-05,0.0250000007649846,3.844860484885962e-05,0.025000019557644,0.0001435607642591,0.0250000312538476,0.0001517836910851,0.0250000149427477,0.0001350990955025,0.0250000157134065,0.000140886436739,39512223,3257767,36418,3109151,36208,0.0824496004692016,0.0009216894731536,0.0786883339871816,0.0009163746620887
01-25-2021,86.03,78.73,-36.0,-22.0,-42.0,-55.0,-43.0,16.0,0.025000000872059,4.262514376992391e-05,0.0250000007840651,3.87427086655548e-05,0.0250000172126666,0.0001443077060669,0.0250000278299227,0.0001494596321612,0.0250000153317218,0.0001390161227487,0.0250000156162379,0.0001402766389619,39512223,3274874,36640,3136158,36448,0.0828825551019997,0.000927307987708,0.0793718439987545,0.0009224487318772
01-26-2021,88.35,82.73,-34.0,-18.0,-32.0,-53.0,-43.0,15.0,0.0250000009480915,4.661231592684466e-05,0.0250000008407667,4.137078874896538e-05,0.0250000147993591,0.0001497267002025,0.0250000251610084,0.0001494237528043,0.0250000152387246,0.0001388715973461,0.0250000158908425,0.0001431714971617,39512223,3293492,37308,3153186,36660,0.083353751065841,0.0009442141486192,0.0798027992502471,0.0009278141601903
01-27-2021,85.77,80.44,-36.0,-22.0,-42.0,-55.0,-44.0,17.0,0.0250000009876372,4.848535281530473e-05,0.0250000008967501,4.445621987346488e-05,0.0250000065695274,0.0001361118543925,0.0250000233800575,0.0001556102384172,0.0250000156659912,0.0001433255363142,0.0250000158641226,0.0001436893056551,39512223,3311176,38024,3169914,37326,0.0838013087747556,0.0009623351234882,0.0802261619145042,0.0009446697038534
01-28-2021,87.07,82.08,-36.0,-21.0,-43.0,-55.0,-44.0,17.0,0.025000000956651,4.6814877708946446e-05,0.0250000009489708,4.685220068018912e-05,0.0250000066276059,0.0001368929584004,0.0250000200921502,0.0001502530339813,0.0250000159705671,0.0001465722930098,0.0250000162751129,0.0001480087399955,39512223,3331666,38643,3186610,38070,0.0843198824829471,0.0009780011618176,0.0806487147027895,0.0009634993201977
01-29-2021,99.09,93.36,-38.0,-22.0,-47.0,-56.0,-42.0,18.0,0.0250000009268109,4.505546840641534e-05,0.025000000922425,4.533911529089442e-05,0.0250000068407831,0.00014088800045,0.0250000176859634,0.000147488517892,0.0250000158215084,0.0001454200955995,0.0250000166672872,0.0001519983870938,39512223,3351523,39290,3205947,38667,0.0848224358320715,0.0009943758416224,0.0811381075673722,0.0009786085687965
01-30-2021,104.5,109.73,-32.0,-14.0,-22.0,-46.0,-19.0,9.0,0.0250000009711987,4.645513161766961e-05,0.0250000008937763,4.365628650124334e-05,0.0250000068908347,0.0001412491526465,0.0250000153292591,0.0001484343889934,0.0250000154873981,0.0001422102676508,0.0250000165412926,0.0001510067962962,39512223,3371262,39878,3224374,39323,0.0853220027635499,0.0010092573126042,0.0816044695840069,0.0009952110262183
01-31-2021,86.19,84.8,-31.0,-17.0,-15.0,-46.0,-20.0,7.0,0.0250000009505479,4.5256552963967016e-05,0.0250000009350282,4.492201847120639e-05,0.0250000070142669,0.0001432780276969,0.0250000066803202,0.0001368088058311,0.025000015202359,0.0001399749186472,0.0250000162420019,0.0001480363766692,39512223,3387623,40212,3243348,39913,0.0857360771627554,0.0010177103930598,0.0820846754180345,0.0010101431144484
02-01-2021,87.55,84.42,-31.0,-17.0,-28.0,-51.0,-41.0,14.0,0.0250000010613063,5.038124446015408e-05,0.025000000924975,4.418802726049433e-05,0.0250000073656542,0.0001508610866728,0.0250000067797172,0.0001382988360642,0.0250000150079611,0.0001386228084398,0.025000015919782,0.0001455471441311,39512223,3400759,40407,3258706,40263,0.0860685312491782,0.001022645574763,0.082473365267249,0.0010190011328899
02-02-2021,89.09,86.65,-32.0,-16.0,-24.0,-50.0,-42.0,15.0,0.025000001128652,5.421107600219687e-05,0.0250000010315666,4.90788149284133e-05,0.0249999975840881,0.000149762180415,0.0250000071274009,0.0001457103325865,0.0250000149928549,0.000139112851361,0.0250000156348937,0.0001434054940223,39512223,3412907,40968,3270770,40457,0.0863759804149718,0.0010368437128936,0.0827786885086167,0.0010239110059689
02-03-2021,91.86,88.65,-31.0,-16.0,-25.0,-50.0,-41.0,15.0,0.0250000010496258,5.124198994107342e-05,0.0250000011019771,5.299067192122495e-05,0.0249999949531297,0.0001520783911992,0.0250000075113052,0.0001546388048477,0.0250000153975205,0.0001434379999299,0.025000015646054,0.0001441658079465,39512223,3426866,41586,3281271,41018,0.0867292634990443,0.0010524844425989,0.0830444543704868,0.0010381091440995
02-04-2021,94.82,90.97,-31.0,-16.0,-24.0,-50.0,-42.0,15.0,0.0250000009733297,4.787566752279856e-05,0.0250000010271019,5.0199907370695695e-05,0.0249999944057868,0.0001468179987992,0.0250000077761525,0.000160804960923,0.0250000154817216,0.0001446848039413,0.0250000162934618,0.0001506530517411,39512223,3441507,42353,3294447,41634,0.0870998070647657,0.0010718961572979,0.0833779208018744,0.0010536992565566
02-05-2021,112.61,108.35,-31.0,-15.0,-23.0,-49.0,-39.0,14.0,0.0250000009695599,4.708487212026943e-05,0.0250000009438583,4.656003172596611e-05,0.0249999941835177,0.0001417286794906,0.0250000076072771,0.000157285946066,0.0250000154067113,0.0001442451310207,0.0250000162376819,0.000150649173935,39512223,3455254,42971,3308468,42413,0.087447724720525,0.0010875368870032,0.0837327730206422,0.001073414674745
02-06-2021,110.22,117.39,-30.0,-10.0,-11.0,-43.0,-17.0,8.0,0.025000000962732,4.61788193455432e-05,0.0250000009497335,4.620170108510173e-05,0.0249999928576164,0.0001420629778128,0.025000007478584,0.0001540829750572,0.0250000150946079,0.0001415146183478,0.0250000161905551,0.0001504198311853,39512223,3470334,43406,3320862,43018,0.0878293787722346,0.0010985461384949,0.084046448107969,0.0010887263923368
02-07-2021,79.52,82.58,-35.0,-13.0,-18.0,-47.0,-19.0,7.0,0.0250000009576796,4.581247877698691e-05,0.0250000009393238,4.518850542480847e-05,0.0249999926623849,0.0001368732666619,0.0250000076057626,0.0001563741585319,0.0250000147388043,0.0001385603536701,0.0250000158508815,0.0001474202225708,39512223,3481873,43672,3335926,43456,0.0881214149859399,0.0011052782325104,0.0844276972216926,0.0010998115697008
02-08-2021,90.88,86.44,-31.0,-18.0,-23.0,-49.0,-42.0,13.0,0.0250000010076495,4.849680753752616e-05,0.0250000009336944,4.481230621471552e-05,0.0249999888533432,0.0001434307692655,0.0249999994574215,0.0001429358350022,0.0250000142305494,0.0001342302088658,0.0250000154605204,0.0001441581946712,39512223,3491320,43854,3346340,43735,0.0883605055579889,0.0011098844021,0.0846912612332644,0.0011068726758299
02-09-2021,91.27,86.7,-32.0,-16.0,-25.0,-50.0,-41.0,14.0,0.0250000010682963,5.2125315558058274e-05,0.025000000977711,4.719381355270735e-05,0.0249999851156102,0.0001492170531566,0.0249999961355422,0.0001494432961593,0.0250000138817464,0.0001315262805351,0.0250000149250824,0.0001396196915027,39512223,3501077,44363,3354591,43905,0.0886074418035148,0.0011227664917764,0.0849000826908675,0.0011111751419301
02-10-2021,95.68,91.51,-30.0,-15.0,-21.0,-49.0,-41.0,14.0,0.0250000010060472,4.993393984003074e-05,0.0250000010361225,5.06880157038754e-05,0.0249999855604519,0.0001426857162236,0.0249999927755867,0.0001557333989601,0.0250000137584994,0.0001308846619743,0.0250000145620231,0.0001368463448296,39512223,3510221,44940,3362981,44425,0.0888388638624559,0.0011373695678929,0.0851124220472232,0.0011243356264718
02-11-2021,99.79,92.05,-31.0,-15.0,-32.0,-49.0,-41.0,15.0,0.0250000009451493,4.722424370140061e-05,0.0250000009768327,4.8604728693301945e-05,0.0249999867430498,0.0001352639820586,0.0249999925401965,0.0001491277155329,0.0250000138914975,0.0001327011634359,0.025000014394977,0.0001358218117042,39512223,3521208,45470,3371556,44990,0.0891169297156477,0.0011507831386758,0.0853294434990407,0.0011386349990988
02-12-2021,119.6,114.81,-30.0,-13.0,-27.0,-47.0,-41.0,14.0,0.0250000008398155,4.228835969767637e-05,0.0250000009179579,4.601088858324488e-05,0.0249999870527503,0.0001305873002583,0.0249999931511272,0.0001406463933255,0.0250000135454077,0.0001297857518995,0.0250000145623156,0.0001379783606293,39512223,3530957,45888,3381615,45520,0.0893636634921806,0.0011613621435574,0.0855840229490504,0.0011520485698817
02-13-2021,115.44,128.24,-28.0,-7.0,-23.0,-42.0,-19.0,8.0,0.0250000007847657,3.962960033053867e-05,0.0250000008112749,4.1058170664966255e-05,0.02499998776942,0.0001249823608125,0.0249999928570177,0.000136427427667,0.0250000132771054,0.0001276299070229,0.0250000142336895,0.0001352203545614,39512223,3541271,46401,3391036,45986,0.0896246966413405,0.0011743454677303,0.0858224554968724,0.001163842388721
02-14-2021,103.54,117.55,-23.0,-7.0,-7.0,-40.0,-17.0,6.0,0.0250000008076034,4.036773355599948e-05,0.0250000007686175,3.888127416722338e-05,0.0249999880270311,0.0001211821886456,0.0249999931364955,0.0001305641952743,0.0250000130926517,0.000126332590026,0.0250000139533355,0.0001329551049185,39512223,3548059,46649,3399878,46457,0.0897964915818581,0.0011806220065117,0.0860462343513297,0.0011757627506809
02-15-2021,90.09,85.72,-25.0,-15.0,-14.0,-50.0,-54.0,16.0,0.0250000008631219,4.3099945667494414e-05,0.0250000007884537,3.953008068431806e-05,0.0249999861546412,0.0001234805575392,0.0249999930398501,0.0001265602058507,0.0250000127197641,0.0001232315021071,0.025000013784098,0.0001318484104917,39512223,3553856,46705,3406365,46719,0.089943205675874,0.0011820392894624,0.0862104113959875,0.0011823936102
02-16-2021,93.31,88.9,-31.0,-16.0,-20.0,-48.0,-41.0,14.0,0.0250000009002289,4.5656530946945445e-05,0.0250000008379311,4.198000136060832e-05,0.0249999831169812,0.000128070112468,0.0249999914382472,0.0001285679102946,0.0250000123606216,0.000120392168691,0.0250000133749472,0.0001284298525228,39512223,3559030,47012,3412057,46795,0.090074152497064,0.0011898090370668,0.0863544680844709,0.001184317065633
