date,Iowa-apple-driving,Iowa-apple-walking,Iowa-google-retail_and_recreation,Iowa-google-grocery_and_pharmacy,Iowa-google-parks,Iowa-google-transit_stations,Iowa-google-workplaces,Iowa-google-residential,Iowa-jh_beta_7,Iowa-jh_gamma_7,Iowa-cdc_beta_7,Iowa-cdc_gamma_7,Iowa-jh_beta_14,Iowa-jh_gamma_14,Iowa-cdc_beta_14,Iowa-cdc_gamma_14,Iowa-jh_beta_30,Iowa-jh_gamma_30,Iowa-cdc_beta_30,Iowa-cdc_gamma_30,Iowa-census_pop,Iowa-jh_confirmed,Iowa-jh_death,Iowa-cdc_confirmed,Iowa-cdc_death,Iowa-jh_confirmed_ratio,Iowa-jh_death_ratio,Iowa-cdc_confirmed_ratio,Iowa-cdc_death_ratio
01-01-2021,87.56,92.28,-40.0,-36.0,-15.0,-49.0,-75.0,26.0,0.0250000003510875,2.178877796457721e-05,0.0250000003466431,2.163024550317392e-05,0.02499999349735,0.0001055405806419,0.0249999933824976,0.0001052705967253,0.0250000180075517,0.0001729094744438,0.0250000185385441,0.0001790866220605,3155070,282980,3898,282664,3898,0.0896905615406314,0.0012354717961883,0.0895904052841933,0.0012354717961883
01-02-2021,119.34,117.21,-20.0,2.0,-7.0,-21.0,-12.0,8.0,0.0250000004690181,2.654717461094056e-05,0.025000000464418,2.6373090354923436e-05,0.0249999901098693,0.0001138086014851,0.0249999901093125,0.0001136196222262,0.025000017170229,0.0001659001835542,0.0250000184435153,0.0001794108854261,3155070,283895,3946,283330,3946,0.0899805709540517,0.0012506854047612,0.0898014941031419,0.0012506854047612
01-03-2021,99.4,87.92,-14.0,3.0,-2.0,-19.0,-8.0,6.0,0.0250000006431911,3.367037278591845e-05,0.0250000006379101,3.345817545597245e-05,0.0249999942748807,9.516901287349898e-05,0.024999994499285,9.522465358997142e-05,0.0250000161704041,0.0001570266529971,0.0250000161506757,0.0001580321224834,3155070,284715,3946,284378,3946,0.0902404701005049,0.0012506854047612,0.0901336578903162,0.0012506854047612
01-04-2021,111.83,114.6,-5.0,12.0,-3.0,-20.0,-22.0,9.0,0.0250000007528459,3.906651528687403e-05,0.0250000007474414,3.883890485088986e-05,0.0249999964032894,8.47340219548702e-05,0.0249999964456888,8.453241592751234e-05,0.0250000154664686,0.0001511927254774,0.0250000165168823,0.0001623824098875,3155070,286356,3992,285476,3992,0.0907605853435898,0.0012652651129768,0.0904816691864205,0.0012652651129768
01-05-2021,117.36,124.93,-10.0,9.0,-2.0,-21.0,-23.0,9.0,0.0250000009025753,4.569514204242596e-05,0.0250000008958083,4.539986185189798e-05,0.0249999941370225,9.376444843123157e-05,0.0249999943411022,9.372309865228438e-05,0.025000015545241,0.0001528276781594,0.0250000158901827,0.0001569118434608,3155070,288298,3999,287306,3999,0.0913761025904338,0.0012674837642271,0.0910616880132612,0.0012674837642271
01-06-2021,107.4,111.05,-13.0,4.0,-9.0,-22.0,-21.0,10.0,0.025000000686296,3.684661179564451e-05,0.0250000006842805,3.675645120267716e-05,0.0249999966472866,8.031290389282527e-05,0.0249999968966653,8.035988283591697e-05,0.025000015350869,0.000151732596418,0.0250000159078421,0.0001578772147388,3155070,290776,4060,289932,4060,0.0921615051330081,0.0012868177251217,0.0918939991822685,0.0012868177251217
01-07-2021,114.14,117.08,-14.0,-1.0,-8.0,-23.0,-22.0,10.0,0.0250000008121548,4.1832475873637705e-05,0.0250000008096408,4.171994986342447e-05,0.0249999954671561,8.483895460491973e-05,0.0249999956941198,8.479885799316821e-05,0.0250000156365662,0.0001551727714824,0.0250000157757689,0.0001569526392159,3155070,293189,4065,291753,4065,0.0929263059139733,0.0012884024760147,0.0924711654575017,0.0012884024760147
01-08-2021,133.74,135.52,-10.0,1.0,-6.0,-22.0,-17.0,7.0,0.0250000006033982,3.293578481816117e-05,0.0250000006017273,3.2863076351283925e-05,0.0250000041761988,8.84486123217078e-05,0.0250000041482188,8.786354956907714e-05,0.0250000158974576,0.0001585071110862,0.025000013097353,0.0001308389129754,3155070,294762,4124,294008,4124,0.0934248685449134,0.0013071025365522,0.0931858881102479,0.0013071025365522
01-09-2021,133.85,135.95,-13.0,6.0,-7.0,-21.0,-1.0,6.0,0.025000000752289,3.882019174187776e-05,0.0250000007516408,3.87917756011662e-05,0.0249999965433193,7.856995541051096e-05,0.0249999966509432,7.833005613730359e-05,0.0250000161837305,0.0001619053928192,0.0250000119058969,0.0001193560029584,3155070,296171,4127,295353,4127,0.0938714513465628,0.001308053387088,0.0936121861004668,0.001308053387088
01-10-2021,99.97,95.46,-10.0,8.0,-7.0,-23.0,-6.0,5.0,0.0250000006450851,3.4455634912673775e-05,0.0250000006441166,3.441365812561485e-05,0.0249999941104899,8.773306827779895e-05,0.0249999942782468,8.753519889318708e-05,0.0250000164234474,0.0001648670648426,0.0250000107590154,0.0001083404515482,3155070,296682,4138,296480,4138,0.0940334128878281,0.0013115398390526,0.0939693889517506,0.0013115398390526
01-11-2021,109.71,108.86,-12.0,6.0,0.0,-22.0,-21.0,9.0,0.0250000007445724,3.942275805259004e-05,0.0250000007438935,3.9391969343414425e-05,0.0249999913711801,9.578388783131204e-05,0.0249999915534155,9.556773706713916e-05,0.0250000099719408,0.0001009157756562,0.0250000099175499,0.000100400425262,3155070,297774,4139,297301,4139,0.0943795224828609,0.0013118567892313,0.0942296050483824,0.0013118567892313
01-12-2021,113.12,114.69,-14.0,4.0,5.0,-22.0,-23.0,9.0,0.0250000005819025,3.327748231281737e-05,0.0250000005805847,3.3216396138275627e-05,0.0249999880818489,0.0001025982131147,0.0249999884288109,0.0001025516986169,0.0250000100288674,0.0001019437907116,0.0250000099627703,0.0001013292122517,3155070,299255,4222,298406,4222,0.0948489256973696,0.0013381636540552,0.094579834995737,0.0013381636540552
01-13-2021,113.14,115.42,-11.0,7.0,6.0,-18.0,-21.0,8.0,0.0250000007303731,3.887187580866352e-05,0.0250000007284546,3.878451485906145e-05,0.0249999918785393,8.973619641798173e-05,0.0249999921243767,9.007469744010154e-05,0.0250000103765342,0.0001055572187914,0.0250000103159416,0.0001049826486654,3155070,301161,4232,300304,4232,0.0954530327377839,0.0013413331558412,0.0951814064347225,0.0013413331558412
01-14-2021,104.34,102.95,-22.0,0.0,-22.0,-28.0,-24.0,11.0,0.0250000005714578,3.169234569581353e-05,0.0250000005702508,3.163954242279481e-05,0.0249999896415446,9.47872710043805e-05,0.0249999899246051,9.515653932260416e-05,0.0250000098656833,0.0001006382844495,0.0250000098094308,0.0001000951534281,3155070,302560,4251,301824,4251,0.0958964460376473,0.0013473552092346,0.0956631707061966,0.0013473552092346
01-15-2021,104.51,121.07,-32.0,-21.0,-26.0,-37.0,-38.0,17.0,0.025000000677257,3.6286565576439074e-05,0.0250000006747762,3.617534393380937e-05,0.02499999355936,8.049192346640348e-05,0.0249999937474088,8.078628327767127e-05,0.025000009253071,9.469536310358722e-05,0.0250000091826122,9.403476584999302e-05,3155070,303926,4257,303120,4257,0.0963293999816169,0.0013492569103062,0.0960739381376641,0.0013492569103062
01-16-2021,133.37,139.84,-17.0,1.0,-12.0,-23.0,-3.0,6.0,0.0250000004750278,2.7876728404427143e-05,0.0250000004741902,2.7840129910142276e-05,0.0249999915512072,8.531156361197336e-05,0.0249999916141666,8.540538149430358e-05,0.0250000092885286,9.543293433958364e-05,0.0250000092333678,9.489327801711974e-05,3155070,304748,4321,304270,4321,0.0965899330284272,0.0013695417217367,0.0964384308430557,0.0013695417217367
01-17-2021,100.63,100.27,-15.0,-1.0,-9.0,-28.0,-9.0,5.0,0.0250000006345921,3.425226791093261e-05,0.0250000006333039,3.419535311189479e-05,0.0249999934281496,7.890595803435255e-05,0.0249999935240336,7.906079597380947e-05,0.0250000082350936,8.49585171999627e-05,0.025000008208275,8.472784828214111e-05,3155070,305151,4323,304906,4323,0.0967176639504036,0.0013701756220939,0.0966400111566462,0.0013701756220939
01-18-2021,116.82,116.87,-8.0,3.0,0.0,-26.0,-33.0,11.0,0.0250000006981212,3.73675077618054e-05,0.0250000006977658,3.735138131675502e-05,0.0249999906864913,8.66471949137654e-05,0.0249999907552992,8.674818697448966e-05,0.025000008490868,8.77911389463588e-05,0.0250000084755942,8.765116480734967e-05,3155070,306083,4324,305622,4324,0.0970130615168601,0.0013704925722725,0.0968669474845249,0.0013704925722725
01-19-2021,110.16,108.78,-19.0,-1.0,-13.0,-26.0,-24.0,9.0,0.0250000007709261,4.13281535781892e-05,0.0250000007699976,4.128430708848738e-05,0.0249999926398122,7.84682868386616e-05,0.0249999927834423,7.87062489569747e-05,0.0250000076027619,7.920309070166556e-05,0.0250000076154878,7.928566209554902e-05,3155070,307302,4332,306679,4332,0.0973994237845753,0.0013730281737013,0.0972019638233066,0.0013730281737013
01-20-2021,109.12,114.19,-15.0,2.0,-3.0,-19.0,-21.0,9.0,0.0250000004077384,2.608014636913124e-05,0.0250000004069846,2.6044899223626208e-05,0.0249999907402807,8.183033883974556e-05,0.0249999909128651,8.210818279681667e-05,0.0250000071215009,7.460358766900343e-05,0.0250000071108917,7.44978601359407e-05,3155070,308787,4394,307908,4394,0.0978700947997984,0.0013926790847746,0.0975914955928077,0.0013926790847746
01-21-2021,117.39,119.83,-15.0,-4.0,-3.0,-23.0,-22.0,9.0,0.0250000005065053,2.9703971638914173e-05,0.0250000005055082,2.965851339177994e-05,0.0250000044772023,9.84729207593944e-05,0.0250000044681942,9.82619308552485e-05,0.025000007418059,7.770973502623174e-05,0.0250000074260013,7.775147971823655e-05,3155070,310440,4445,309600,4445,0.0983940134450265,0.0014088435438833,0.0981277752950013,0.0014088435438833
01-22-2021,139.45,142.19,-11.0,0.0,-11.0,-21.0,-17.0,7.0,0.0250000006045999,3.290342167623782e-05,0.0250000006035429,3.285693222788778e-05,0.0249999916842735,7.664381603668898e-05,0.0249999918990667,7.701483561294913e-05,0.0250000068844825,7.235686483845538e-05,0.0250000069065112,7.250848537869154e-05,3155070,311695,4478,310935,4478,0.0987917859191713,0.0014193028997771,0.0985509037834342,0.0014193028997771
01-23-2021,135.69,150.36,-17.0,3.0,-15.0,-27.0,-2.0,6.0,0.0250000007695366,3.934991509676412e-05,0.0250000007680059,3.928234561599065e-05,0.0250000044918604,9.671866827409628e-05,0.0250000044839746,9.653829630249798e-05,0.0250000070080905,7.362010956515112e-05,0.0250000070212769,7.370039703486723e-05,3155070,312622,4486,312084,4487,0.0990855987347348,0.0014218385012059,0.0989150795386473,0.0014221554513845
01-24-2021,96.85,103.37,-16.0,5.0,-10.0,-28.0,-6.0,5.0,0.0250000005830216,3.125989626636537e-05,0.0250000005842266,3.129049028244345e-05,0.024999992180997,7.416302193738602e-05,0.0249999922866949,7.440781122125856e-05,0.0250000063722307,6.729976200517586e-05,0.0250000063851658,6.737432054767138e-05,3155070,313137,4487,312932,4488,0.0992488280767146,0.0014221554513845,0.0991838532901013,0.0014224724015631
01-25-2021,78.83,102.85,-32.0,-4.0,-28.0,-39.0,-29.0,14.0,0.0250000006672484,3.586212379535562e-05,0.0250000006700605,3.5951684915374973e-05,0.0249999905959479,7.781917906383534e-05,0.0249999906084865,7.795301469514163e-05,0.0250000066040116,6.978357736034009e-05,0.0250000066013086,6.973304530415662e-05,3155070,313909,4488,313515,4488,0.0994935136145949,0.0014224724015631,0.0993686352442259,0.0014224724015631
01-26-2021,78.45,105.71,-39.0,-24.0,-25.0,-33.0,-42.0,19.0,0.0250000007190932,3.944985169592495e-05,0.025000000720565,3.950129580390158e-05,0.0249999878108301,8.333194466849452e-05,0.0249999878693797,8.353684219472003e-05,0.0250000068705562,7.271262167843932e-05,0.0250000068722022,7.269750821793577e-05,3155070,315002,4492,314411,4492,0.0998399401598062,0.0014237402022776,0.0996526226042528,0.0014237402022776
01-27-2021,107.8,124.84,-16.0,1.0,-12.0,-19.0,-20.0,9.0,0.0250000007139225,4.03838642660965e-05,0.0250000007143688,4.040323930571429e-05,0.0250000041910755,9.297772301722214e-05,0.0250000041887136,9.289421063998448e-05,0.0250000070979594,7.531082100638595e-05,0.0250000070974625,7.527941169094092e-05,3155070,316114,4500,315412,4500,0.100192388758411,0.0014262758037064,0.0999698897330328,0.0014262758037064
01-28-2021,116.57,128.25,-17.0,-6.0,-15.0,-23.0,-21.0,9.0,0.0250000004209952,2.812146652066393e-05,0.0250000004211393,2.813731586028149e-05,0.0250000042667144,9.612417253627748e-05,0.0250000042632156,9.60221440272501e-05,0.0250000072912426,7.765105753167427e-05,0.025000007305861,7.774331552691416e-05,3155070,317124,4532,316684,4532,0.1005125084387985,0.0014364182094216,0.1003730503602138,0.0014364182094216
01-29-2021,139.72,157.32,-8.0,4.0,-6.0,-21.0,-17.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000042169031,9.579487373788066e-05,0.0250000042138401,9.571299501096127e-05,0.0250000066070803,7.105352387536882e-05,0.0250000066414553,7.133188911738642e-05,3155070,318319,4577,317689,4577,0.1008912639022272,0.0014506809674587,0.1006915852897083,0.0014506809674587
01-30-2021,109.84,130.59,-26.0,0.0,-21.0,-33.0,-3.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000045657995,0.0001033521428356,0.0250000045605875,0.0001032262040067,0.0250000067076961,7.226726817881735e-05,0.0250000067434341,7.25580497358848e-05,3155070,319110,4651,318556,4651,0.1011419714935009,0.0014741352806752,0.1009663810945557,0.0014741352806752
01-31-2021,90.73,97.31,-25.0,-11.0,-20.0,-32.0,-11.0,7.0,0.0250000003921835,2.3055861924850363e-05,0.0250000003864883,2.2815916350833488e-05,0.0250000038887923,8.64994920627401e-05,0.0250000038871703,8.6472908429668e-05,0.0250000061246377,6.631826061976398e-05,0.0250000061557016,6.65697944934823e-05,3155070,319408,4901,319247,4901,0.1012364226467241,0.0015533728253255,0.1011853936679693,0.0015533728253255
02-01-2021,108.67,115.95,-14.0,2.0,-13.0,-24.0,-20.0,8.0,0.0250000010292152,4.466330048898999e-05,0.0250000010233679,4.4410462811449575e-05,0.0250000055055333,0.0001143740764144,0.0250000055041419,0.0001143616163264,0.0250000066418711,7.058749344458297e-05,0.0250000066527786,7.067646333849173e-05,3155070,320187,4906,319814,4906,0.1014833268358546,0.0015549575762185,0.1013651044192363,0.0015549575762185
02-02-2021,111.85,121.76,-16.0,1.0,-14.0,-26.0,-22.0,8.0,0.0250000367587257,0.0001446045643701,0.0250000369027186,0.000144784835145,0.0249999853012319,8.986439245572108e-05,0.0249999853780963,9.002716296056259e-05,0.0250000065952364,6.935485310493683e-05,0.0250000066134083,6.950049063228813e-05,3155070,321274,4919,320618,4919,0.1018278516799944,0.0015590779285404,0.1016199323628318,0.0015590779285404
02-03-2021,115.05,124.13,-6.0,21.0,-3.0,-17.0,-19.0,7.0,0.0250000529276053,0.0001811801966031,0.0250000532505301,0.0001815177779699,0.0249999790684343,0.0001019190913166,0.0249999792201498,0.0001021463175067,0.0250000071209578,7.410516553777328e-05,0.025000007132828,7.420129449680778e-05,3155070,322308,4975,321836,4975,0.1021555781646682,0.001576827138542,0.1020059776803684,0.001576827138542
02-04-2021,76.28,93.47,-46.0,-28.0,-40.0,-38.0,-40.0,21.0,0.0250000689989455,0.0002143063394161,0.0250000695145439,0.0002147788453358,0.0249999811845811,9.850906856876844e-05,0.0249999813981916,9.880369224188096e-05,0.0250000070600343,7.294851631331375e-05,0.0250000070888647,7.317636023397826e-05,3155070,323216,5033,322709,5033,0.1024433689268383,0.0015952102489009,0.1022826751862874,0.0015952102489009
02-05-2021,130.06,144.28,-17.0,2.0,-22.0,-21.0,-23.0,9.0,0.0250000770165981,0.0002317356202315,0.0250000773838048,0.0002320544683825,0.0249999808517641,9.88883397010006e-05,0.0249999810617884,9.916485574629846e-05,0.0250000074980125,7.688054059978425e-05,0.0250000075318025,7.714682971772073e-05,3155070,323797,5067,323509,5067,0.1026275169806058,0.0016059865549734,0.1025362353291686,0.0016059865549734
02-06-2021,116.06,129.9,-28.0,0.0,-35.0,-33.0,-4.0,8.0,0.0250000766892969,0.0002357961620485,0.0250000772212054,0.0002362591383671,0.0249999771991926,0.0001042071961781,0.0249999774130766,0.0001044650152256,0.0250000072337257,7.381279752312674e-05,0.0250000072614045,7.402952928903963e-05,3155070,324306,5108,323937,5108,0.1027888446215139,0.001618981512296,0.10267189000561,0.001618981512296
02-07-2021,85.0,87.4,-29.0,0.0,-42.0,-34.0,-10.0,6.0,0.0250000652836036,0.0002190802437886,0.0250000656828144,0.0002194575164765,0.0249999678324652,0.0001167199553948,0.0249999682412519,0.0001166301768221,0.0250000076588196,7.783310697740127e-05,0.0250000077074019,7.8211558172824e-05,3155070,324590,5108,324443,5108,0.1028788584722367,0.001618981512296,0.1028322667959823,0.001618981512296
02-08-2021,99.74,101.6,-22.0,-4.0,-27.0,-27.0,-23.0,10.0,0.0250000008534206,4.281640200609816e-05,0.0250000008531002,4.280202514227988e-05,0.024999956226095,0.0001295103918744,0.0249999565671198,0.0001293044249335,0.025000007395433,7.499255178078834e-05,0.025000007420221,7.518611603370571e-05,3155070,325219,5110,324908,5110,0.103078220134577,0.0016196154126532,0.102979648629032,0.0016196154126532
02-09-2021,107.65,113.43,-18.0,1.0,-27.0,-24.0,-23.0,10.0,0.0250000009201802,4.717830928807763e-05,0.0250000009193719,4.714004395895285e-05,0.024999944003815,0.0001404329839819,0.0249999442016384,0.0001406059065446,0.0250000077695637,7.88396130727811e-05,0.0250000077973798,7.905761174539686e-05,3155070,326150,5145,325583,5145,0.1033733007508549,0.0016307086689043,0.1031935899995879,0.0016307086689043
02-10-2021,107.56,111.2,-14.0,5.0,-23.0,-21.0,-20.0,9.0,0.0250000009696687,5.0074258587134746e-05,0.0250000009681656,5.000135545906846e-05,0.0249999316288334,0.0001499430471613,0.0249999319601997,0.0001502190000967,0.0250000080716516,8.191680513022133e-05,0.02500000807902,8.197727027142272e-05,3155070,327061,5174,326573,5174,0.1036620423635608,0.0016399002240837,0.1035073706764033,0.0016399002240837
02-11-2021,110.34,114.3,-20.0,-3.0,-28.0,-25.0,-22.0,10.0,0.0250000007948936,4.250934414830641e-05,0.0250000007940404,4.246810307601225e-05,0.024999920336653,0.0001575783196617,0.0249999207633049,0.0001579214882611,0.0250000084619805,8.600288389841642e-05,0.0250000084792709,8.614092375383009e-05,3155070,327432,5196,327426,5196,0.103779630879822,0.001646873128013,0.1037777291787503,0.001646873128013
02-12-2021,134.54,140.68,-16.0,1.0,-27.0,-24.0,-19.0,9.0,0.0250000006053086,3.40347504930452e-05,0.0250000006046538,3.400381654481964e-05,0.0249999181169728,0.0001573826469229,0.0249999183781752,0.0001575965645564,0.0250000078368685,7.981015921648262e-05,0.0250000078654578,8.003472390561545e-05,3155070,328565,5223,328139,5223,0.1041387354321774,0.0016554307828352,0.1040037146560932,0.0016554307828352
02-13-2021,131.44,153.67,-21.0,2.0,-35.0,-29.0,-6.0,7.0,0.0250000005553538,3.151625532424478e-05,0.0250000005550222,3.150095765956392e-05,0.024999921463762,0.0001526716762474,0.0249999218092994,0.0001529678664016,0.0250000080607505,8.238699665222266e-05,0.0250000080901001,8.261865593726361e-05,3155070,329039,5236,328719,5236,0.1042889698168345,0.001659551135157,0.104187545759682,0.001659551135157
02-14-2021,98.68,101.43,-17.0,0.0,-44.0,-33.0,-11.0,6.0,0.0250000004459315,2.6717676687949268e-05,0.0250000004456142,2.6703543504684185e-05,0.0249999357771632,0.0001387241149387,0.0249999360223591,0.00013896025543,0.0250000081656872,8.380208731488393e-05,0.0250000081910446,8.40034662629189e-05,3155070,329258,5236,329120,5236,0.1043583819059482,0.001659551135157,0.1043146427813012,0.001659551135157
