date,Mississippi-apple-driving,Mississippi-apple-walking,Mississippi-google-retail_and_recreation,Mississippi-google-grocery_and_pharmacy,Mississippi-google-parks,Mississippi-google-transit_stations,Mississippi-google-workplaces,Mississippi-google-residential,Mississippi-jh_beta_7,Mississippi-jh_gamma_7,Mississippi-cdc_beta_7,Mississippi-cdc_gamma_7,Mississippi-jh_beta_14,Mississippi-jh_gamma_14,Mississippi-cdc_beta_14,Mississippi-cdc_gamma_14,Mississippi-jh_beta_30,Mississippi-jh_gamma_30,Mississippi-cdc_beta_30,Mississippi-cdc_gamma_30,Mississippi-census_pop,Mississippi-jh_confirmed,Mississippi-jh_death,Mississippi-cdc_confirmed,Mississippi-cdc_death,Mississippi-jh_confirmed_ratio,Mississippi-jh_death_ratio,Mississippi-cdc_confirmed_ratio,Mississippi-cdc_death_ratio
01-01-2021,102.99,122.61,-39.0,-29.0,-10.0,-34.0,-69.0,23.0,0.025000000648158,3.3060981720604907e-05,0.0250000010463079,4.8442535874546114e-05,0.0250000372113357,0.0001470136807057,0.0250000491415616,0.0001765504197667,0.0250000162813773,0.0001481055995603,0.0250000194219804,0.0001755363861805,2976149,218386,4816,223753,5674,0.0733787186058224,0.001618198551215,0.0751820557371287,0.0019064905688525
01-02-2021,128.99,162.23,-16.0,-11.0,-13.0,-3.0,-21.0,7.0,0.025000000782348,3.8857642207295424e-05,0.0250000011390398,5.27341871082454e-05,0.0250000350299405,0.0001455773238704,0.025000048207235,0.0001795535884461,0.0250000164524146,0.0001500665185294,0.025000019500957,0.0001763583784147,2976149,220277,4840,225642,5721,0.0740141034605458,0.0016262626635964,0.0758167685824869,0.0019222827889329
01-03-2021,103.1,120.53,-12.0,-10.0,-10.0,7.0,-18.0,6.0,0.0250000009057441,4.459452039917728e-05,0.0250000012039144,5.5886229643754106e-05,0.0250000329146023,0.0001432336717035,0.0250000478055629,0.0001842960855513,0.0250000163189543,0.0001491598474975,0.025000019266039,0.0001742263723359,2976149,222061,4871,226936,5756,0.0746135358142351,0.0016366788087558,0.0762515586417212,0.0019340429528225
01-04-2021,123.21,166.53,0.0,1.0,-8.0,2.0,-22.0,6.0,0.0250000008702541,4.354888332443685e-05,0.0250000011741372,5.5149253595642224e-05,0.0250000327467418,0.0001483058976142,0.0250000491558063,0.0001923798215534,0.025000015938018,0.0001459716632042,0.0250000192450916,0.000174224502256,2976149,223677,4884,228774,5808,0.0751565193812541,0.0016410468696291,0.0768691352482688,0.0019515151963157
01-05-2021,129.49,177.64,-4.0,3.0,-3.0,2.0,-20.0,6.0,0.0250000008595976,4.370985997345245e-05,0.0250000011060212,5.241387778494595e-05,0.0250000351689382,0.0001605847503256,0.0250000444705249,0.0001877471180381,0.02500001567218,0.0001439160579627,0.025000019356149,0.0001753706777878,2976149,225444,4975,231690,5853,0.0757502396553398,0.0016716232957422,0.0778489249026174,0.001966635407031
01-06-2021,119.11,169.94,-6.0,-1.0,-8.0,2.0,-20.0,7.0,0.0250000007082422,3.6396665271135335e-05,0.0250000010994821,5.215638414658587e-05,0.025000028078833,0.0001405931333383,0.0250000417959541,0.0001898383547636,0.025000016086007,0.0001478320154742,0.0250000195999965,0.0001777327487253,2976149,228235,5013,234702,5898,0.0766880287243683,0.0016843914736795,0.0788609710064919,0.0019817556177462
01-07-2021,118.81,171.32,-17.0,-10.0,-25.0,-5.0,-21.0,10.0,0.02500000079022,3.924842517576623e-05,0.0250000009956865,4.7632760070053765e-05,0.0250000257752396,0.0001370503965044,0.0250000385073232,0.0001921126143929,0.0250000167925458,0.0001545263067018,0.0250000192433636,0.0001745234880226,2976149,228235,5013,236688,5926,0.0766880287243683,0.0016843914736795,0.0795282763060586,0.001991163748858
01-08-2021,141.32,190.46,-18.0,-12.0,-26.0,-6.0,-20.0,9.0,0.0250000007566754,3.818851715435556e-05,0.0250000009443195,4.5656051038715685e-05,0.0250000244957316,0.0001404734291367,0.0250000361619175,0.000195427928978,0.0250000160912612,0.0001481200455576,0.0250000189513595,0.0001721681007969,2976149,233665,5101,240234,5989,0.0785125341506759,0.0017139598857449,0.0807197489104208,0.0020123320438593
01-09-2021,133.88,183.37,-13.0,-8.0,-21.0,-1.0,-12.0,6.0,0.0250000008553686,4.169274170197955e-05,0.0250000010356216,4.930905702373784e-05,0.0250000271609592,0.0001552379108431,0.0250000360810709,0.0002033618679915,0.0250000161302862,0.0001486102366002,0.0250000188730445,0.0001716406529658,2976149,236868,5146,241932,6010,0.0795887571489196,0.0017290800964602,0.0812902848614098,0.0020193881421931
01-10-2021,95.82,122.26,-14.0,-6.0,-27.0,-5.0,-18.0,6.0,0.0250000009715406,4.627043991688257e-05,0.0250000010038457,4.827188227826858e-05,0.0250000306559395,0.0001720234593215,0.0250000325885724,0.0002058234765569,0.0250000158428282,0.0001458622809922,0.0250000187368257,0.0001707489622816,2976149,239082,5167,243061,6043,0.0803326715161102,0.001736136194794,0.0816696341480214,0.0020304762967176
01-11-2021,99.74,142.88,-20.0,-14.0,-31.0,-12.0,-31.0,13.0,0.0250000010159849,4.850409426187026e-05,0.0250000010124631,4.900539332519343e-05,0.0250000287719161,0.0001704237660639,0.0250000276649027,0.0001998106369072,0.0250000155408202,0.0001431293231533,0.0250000181592126,0.000165801556187,2976149,240309,5186,244854,6085,0.0807449492616129,0.0017425202837626,0.0822720905438538,0.0020445884933852
01-12-2021,120.61,173.49,-8.0,-3.0,-15.0,1.0,-20.0,7.0,0.0250000011045671,5.299962866048415e-05,0.0250000009541812,4.66388114875981e-05,0.0250000268306848,0.0001729109636626,0.0250000225844951,0.0001885334780041,0.0250000148574726,0.0001369255913396,0.0250000182189939,0.0001667927441559,2976149,241957,5284,246775,6127,0.0812986849784738,0.0017754487426536,0.0829175555390539,0.0020587006900528
01-13-2021,122.87,181.33,-8.0,-6.0,-9.0,2.0,-19.0,6.0,0.0250000009489123,4.553864122369888e-05,0.025000000936967,4.586257798536457e-05,0.0250000226352541,0.0001543326790239,0.0250000177989963,0.0001825999151344,0.0250000152103373,0.0001400981955742,0.0250000183940084,0.0001688392584005,2976149,243899,5315,248655,6164,0.0819512060720078,0.001785864887813,0.0835492443422691,0.0020711328633075
01-14-2021,129.78,185.24,-13.0,-11.0,-10.0,-1.0,-20.0,6.0,0.0250000010004845,4.7535668106224734e-05,0.0250000009165678,4.496240697971352e-05,0.0250000206752842,0.0001588302996986,0.025000007696558,0.0001587663865805,0.0250000158100305,0.0001458029037223,0.0250000178979266,0.0001646806315828,2976149,245847,5356,250657,6211,0.0826057431936371,0.001799641079798,0.0842219257167567,0.0020869250833879
01-15-2021,151.04,204.81,-17.0,-15.0,-18.0,-4.0,-21.0,7.0,0.0250000012038482,5.626992274135696e-05,0.0250000009856644,4.7717216287212353e-05,0.0250000180205129,0.0001584061454005,0.0250000075429908,0.0001554677383893,0.0250000154648958,0.0001425339401822,0.0250000176109488,0.0001624114551267,2976149,248189,5411,253685,6251,0.0833926661601956,0.0018181213373389,0.0852393478955522,0.0021003652706904
01-16-2021,143.87,203.04,-14.0,-12.0,-10.0,-2.0,-13.0,5.0,0.0250000010476361,4.934211220830882e-05,0.0250000008957789,4.368282833820256e-05,0.0250000076117353,0.0001544306197935,0.0250000078221075,0.0001615076834052,0.0250000152664527,0.0001406493571811,0.0250000175876448,0.0001626953598721,2976149,250869,5481,255313,6291,0.0842931587094597,0.0018416416651182,0.085786363518762,0.0021138054579928
01-17-2021,106.08,139.01,-15.0,-13.0,-10.0,-5.0,-20.0,5.0,0.0250000011137544,5.159133837085105e-05,0.0250000009958319,4.793939856749952e-05,0.0250000081687103,0.0001655379739598,0.0250000077528301,0.0001600144175792,0.0250000154568582,0.0001423843836752,0.0250000174719224,0.0001620775273084,2976149,252475,5521,256535,6316,0.0848327822296531,0.0018550818524206,0.0861969612408518,0.0021222055750568
01-18-2021,126.8,177.02,-12.0,-13.0,-7.0,-5.0,-41.0,11.0,0.0250000012649418,5.809317870242383e-05,0.0250000010106532,4.892594016889421e-05,0.0250000085652952,0.0001736328610166,0.0250000078311959,0.0001620581308295,0.0250000154533791,0.0001423773687208,0.0250000173369215,0.0001613802230133,2976149,253932,5524,257766,6350,0.0853223410521449,0.0018560898664683,0.0866105830050847,0.0021336297342639
01-19-2021,123.95,182.0,-13.0,-7.0,-8.0,0.0,-20.0,6.0,0.0250000812804793,0.0002117145137866,0.0250000009801469,4.792225783908277e-05,0.0250000091220922,0.0001864148031669,0.0250000075917682,0.0001572446840072,0.0250000154030558,0.0001420714613534,0.0250000172669571,0.0001613022062261,2976149,255125,5574,259733,6384,0.0857231946384404,0.0018728901005964,0.0872715042156827,0.002145053893471
01-20-2021,118.58,182.92,-12.0,-9.0,-6.0,0.0,-20.0,6.0,0.0250000010656499,5.105459013037021e-05,0.0250000009470213,4.672305687949689e-05,0.0250000082761691,0.0001686109566655,0.0250000074963999,0.0001555566645418,0.02500001564876,0.0001447141993298,0.0250000174054674,0.000163106797768,2976149,256827,5638,261557,6409,0.0862950746081597,0.0018943944002803,0.0878843767566744,0.002153454010535
01-21-2021,121.71,167.84,-18.0,-14.0,-22.0,-4.0,-20.0,8.0,0.0250000011484473,5.4405816257331005e-05,0.0250000009208918,4.592105801404204e-05,0.0250000085153472,0.0001737059320475,0.0249999978481293,0.0001418958850728,0.025000016355196,0.0001515461303162,0.0250000169069649,0.0001589557020624,2976149,259117,5668,263617,6443,0.087064525331225,0.0019044745407572,0.0885765464027506,0.0021648781697421
01-22-2021,142.95,195.28,-19.0,-16.0,-26.0,-8.0,-20.0,8.0,0.0250000011569564,5.489864404831981e-05,0.0250000008502358,4.298085022698931e-05,0.0250000093204696,0.0001914982586755,0.0249999955368948,0.0001432290622492,0.0250000154757999,0.0001432512370475,0.0250000166802469,0.000157449853366,2976149,261167,5713,265787,6483,0.0877533349304755,0.0019195947514724,0.0893056765639086,0.0021783183570446
01-23-2021,140.05,198.64,-16.0,-13.0,-9.0,-5.0,-12.0,5.0,0.0250000011053648,5.258770841771958e-05,0.0250000008305059,4.196449354274157e-05,0.0249999975274426,0.0001655286558106,0.0249999950200826,0.0001306844745688,0.0250000152503798,0.0001414092073284,0.0250000164581512,0.0001559772254736,2976149,263023,5752,266907,6500,0.0883769596213092,0.0019326989340923,0.0896820018083772,0.0021840304366481
01-24-2021,96.1,120.08,-21.0,-16.0,-23.0,-9.0,-19.0,6.0,0.0250000009755446,4.690820323361426e-05,0.0250000007772135,3.987882985553223e-05,0.0249999940268882,0.0001626354407046,0.0249999925728811,0.000134065805159,0.0250000154155262,0.0001433764922532,0.0250000163398218,0.0001554418429565,2976149,264219,5772,267936,6514,0.0887788212216525,0.0019394190277435,0.0900277506267327,0.002188734502204
01-25-2021,114.92,160.51,-16.0,-13.0,-17.0,-5.0,-19.0,7.0,0.0250000009505331,4.629811465937476e-05,0.0250000007700431,4.007759730573575e-05,0.0249999892485088,0.000168279845718,0.0249999915726656,0.000132203538648,0.0250000159124564,0.0001486055309735,0.0250000163581358,0.0001562305038069,2976149,265146,5777,269600,6545,0.0890902975623868,0.0019410990511563,0.0905868624185146,0.0021991506473634
01-26-2021,122.67,170.09,-14.0,-10.0,-6.0,-4.0,-19.0,6.0,0.0250000010530357,5.184450487009711e-05,0.0250000007287277,3.850004389798575e-05,0.0249999849655298,0.0001732967171359,0.0249999912884142,0.0001265973906979,0.0250000164506152,0.0001543345090463,0.0250000161714975,0.0001551075236377,2976149,266598,5852,271266,6594,0.0895781763614657,0.0019662994023484,0.0911466462196617,0.0022156148768089
01-27-2021,120.48,171.08,-12.0,-10.0,-7.0,0.0,-19.0,6.0,0.0250000010072998,4.95290784423678e-05,0.0250000007302442,3.815776131824739e-05,0.0249999896785599,0.0001503234877041,0.0249999912325626,0.0001218633133354,0.025000016320797,0.0001533975901001,0.0250000157003288,0.0001510426402985,2976149,268672,5917,273151,6618,0.0902750500730978,0.0019881397067149,0.0917800150462896,0.0022236789891903
01-28-2021,126.57,172.42,-16.0,-13.0,-13.0,-2.0,-19.0,7.0,0.0250000009404727,4.564528884699234e-05,0.0250000007629064,3.9420408978268086e-05,0.024999987111083,0.000153521122871,0.0249999908787947,0.0001185699560665,0.0250000164374576,0.0001547940621506,0.0250000149961245,0.0001447123182438,2976149,270476,5945,274927,6647,0.0908812025204383,0.0019975478378266,0.0923767593625184,0.0022334231249846
01-29-2021,151.88,204.64,-15.0,-15.0,-13.0,-3.0,-19.0,6.0,0.0250000010138313,4.8464089468800805e-05,0.0250000007486138,3.8687814193538176e-05,0.0249999855980458,0.0001522332877917,0.0249999916457944,0.0001115205284197,0.0250000154986919,0.0001459681841384,0.0250000144780728,0.0001402841405576,2976149,272662,5983,276506,6666,0.0916157087565172,0.0020103160157639,0.0929073107562827,0.0022398072139533
01-30-2021,143.3,193.16,-14.0,-12.0,-10.0,2.0,-13.0,5.0,0.0250000010040798,4.791497468770397e-05,0.0250000006834654,3.603583385886221e-05,0.0249999856646224,0.0001454512256016,0.0249999914948944,0.0001060560047405,0.0250000154721701,0.0001462881039076,0.0250000135286668,0.0001316734993395,2976149,274190,6018,277283,6676,0.0921291239114708,0.0020220761796536,0.0931683863946327,0.0022431672607789
01-31-2021,104.75,127.98,-14.0,-12.0,-16.0,-2.0,-19.0,5.0,0.02500000101213,4.84342171352266e-05,0.0250000007025814,3.746891720586383e-05,0.024999987608677,0.0001329334913731,0.0249999920854585,0.0001003018279213,0.0250000152514063,0.0001446827269208,0.0250000129311074,0.000126484733744,2976149,275001,6045,277901,6694,0.092401623709028,0.0020311483060827,0.0933760372884556,0.002249215345065
02-01-2021,119.1,159.92,-11.0,-8.0,-23.0,0.0,-18.0,5.0,0.0250000010908397,5.243663465071359e-05,0.0250000007287171,3.91781672011892e-05,0.024999986730658,0.0001313125554908,0.0249999914528388,9.958184827908468e-05,0.0250000152115241,0.0001448927680132,0.0250000127868643,0.0001256831831906,2976149,275706,6056,279123,6717,0.0926385070102337,0.0020348443575909,0.0937866350105455,0.0022569434527639
02-02-2021,122.37,161.81,-11.0,-5.0,-13.0,0.0,-19.0,5.0,0.0250000011985485,5.817734059709859e-05,0.025000000672394,3.699523638704605e-05,0.0249999810234001,0.0001416029466068,0.0249999918692128,9.554472275593392e-05,0.0250000152606293,0.0001460078875338,0.025000012322167,0.0001216909050391,2976149,276531,6132,280182,6730,0.0929157108733467,0.0020603807134656,0.0941424639693778,0.0022613115136372
02-03-2021,123.72,171.2,-4.0,-2.0,-7.0,5.0,-18.0,4.0,0.0250000010344896,5.0548787110797904e-05,0.0250000005078798,3.004592711060663e-05,0.0249999819316091,0.0001372372799541,0.024999992252979,9.06668255684895e-05,0.0250000152673301,0.0001464564231883,0.0250000120715056,0.0001197672216069,2976149,277322,6158,281215,6747,0.0931814905772526,0.0020691168352122,0.0944895568064636,0.0022670235932407
02-04-2021,127.35,166.02,-13.0,-9.0,-15.0,-3.0,-19.0,6.0,0.0250000008967968,4.434783961516105e-05,0.0250000004726335,2.859798920266244e-05,0.0249999846220465,0.0001270606605093,0.0249999919482291,8.865625658331276e-05,0.0250000155580105,0.0001497470312511,0.0250000115019828,0.0001147343556524,2976149,278532,6182,282356,6766,0.0935880562431518,0.0020771809475936,0.094872938149266,0.0022734076822094
02-05-2021,150.65,204.74,-16.0,-12.0,-24.0,-4.0,-19.0,7.0,0.0250000009269034,4.57845702269315e-05,0.0250000004140953,2.6012816139570755e-05,0.0249999823673714,0.0001279416420929,0.0249999926623883,8.329809130168601e-05,0.0250000145350456,0.0001401136874736,0.0250000109804235,0.0001102610733318,2976149,279742,6222,283306,6782,0.0939946219090509,0.0020906211348961,0.0951921425976992,0.0022787837571304
02-06-2021,140.73,197.38,-16.0,-10.0,-30.0,-3.0,-13.0,6.0,0.0250000009181658,4.536356468495188e-05,0.0250000004053666,2.563845081217579e-05,0.0249999824843285,0.0001239115636306,0.0249999940465457,7.564094757193528e-05,0.0250000143121495,0.0001385037557767,0.0250000104532091,0.0001057107612399,2976149,280778,6266,283876,6791,0.0943427227601843,0.0021054053409288,0.0953836652667591,0.0022818077992734
02-07-2021,99.61,128.3,-19.0,-7.0,-23.0,-10.0,-18.0,5.0,0.0250000009401035,4.611841806664316e-05,0.0250000004283728,2.6861186550726912e-05,0.0249999818281446,0.0001224557670812,0.0249999935893899,7.556540812152823e-05,0.0250000149193857,0.0001446604609498,0.0250000102308747,0.0001041005160728,2976149,281678,6269,284310,6798,0.0946451269744895,0.0021064133549765,0.0955294912989907,0.0022841598320514
02-08-2021,119.99,157.46,-13.0,-10.0,-15.0,-3.0,-19.0,5.0,0.0250000009367981,4.671491573225666e-05,0.0250000003933771,2.5668254949475125e-05,0.0249999788021442,0.0001261877703654,0.0249999930092357,7.589823187818065e-05,0.0250000136669764,0.0001332887211744,0.0250000093782399,9.635288849770429e-05,2976149,282313,6270,285213,6818,0.0948584899479159,0.002106749359659,0.0958329035273435,0.0022908799257026
02-09-2021,124.11,165.89,-10.0,-5.0,-3.0,0.0,-18.0,5.0,0.0250000009658392,4.917793958433156e-05,0.0250000003464139,2.3643974730250118e-05,0.0249999735832324,0.0001334996973851,0.0250000042229732,9.613648090988368e-05,0.025000013224026,0.0001297357667535,0.025000009263424,9.57397549606222e-05,2976149,282969,6342,285832,6826,0.0950789090196761,0.0021309416968034,0.0960408904258489,0.0022935679631631
02-10-2021,124.26,164.55,-8.0,-2.0,-10.0,2.0,-18.0,5.0,0.0250000007478443,3.912919062331374e-05,0.0250000003412543,2.3557201308187755e-05,0.0249999800502681,0.0001185967082654,0.0250000034661122,7.997262953045888e-05,0.025000013285413,0.0001308296411147,0.0250000089772794,9.336853465320468e-05,2976149,283753,6367,286654,6838,0.0953423366908041,0.0021393418138675,0.0963170862749143,0.0022976000193538
02-11-2021,117.72,157.73,-21.0,-14.0,-35.0,-6.0,-23.0,11.0,0.0250000007816295,4.0312175321792514e-05,0.0250000003138539,2.2430803328776608e-05,0.0249999843105976,0.0001065218903753,0.0250000032396842,7.541652344021437e-05,0.0250000134244128,0.0001325893282634,0.0250000085197773,8.931083168764552e-05,2976149,284664,6390,287265,6850,0.0956484369566174,0.0021470699215664,0.0965223851359592,0.0023016320755446
02-12-2021,150.56,200.08,-17.0,-8.0,-38.0,-3.0,-21.0,9.0,0.0250000008120157,4.159597686388775e-05,0.0250000002756224,2.07708710437882e-05,0.0249999832120026,0.0001066395324277,0.0250000028925345,6.811347245410054e-05,0.0250000123259855,0.0001220520834362,0.0250000080542246,8.514784359327449e-05,2976149,285648,6429,288266,6869,0.0959790655642577,0.0021601741041863,0.096858725823203,0.0023080161645132
02-13-2021,138.58,203.01,-13.0,2.0,-37.0,2.0,-15.0,7.0,0.0250000007757626,3.970449078049933e-05,0.0250000002673473,2.0229692192842607e-05,0.024999983491079,0.0001036436827492,0.0250000027872683,6.589208380369428e-05,0.0250000122359102,0.0001215619779071,0.0250000076727994,8.175711062682667e-05,2976149,286343,6461,289019,6877,0.0962125888186377,0.0021709262540282,0.0971117373491717,0.0023107042019737
02-14-2021,84.65,115.89,-26.0,-9.0,-44.0,-9.0,-28.0,9.0,0.0250000007178273,3.6977426353129446e-05,0.0250000002857363,2.106378261548704e-05,0.0249999835690498,0.0001019288296535,0.0250000028494976,6.750065631004535e-05,0.0250000119962488,0.0001195504038809,0.0250000071341875,7.678157848170626e-05,2976149,287436,6462,289749,6889,0.0965798419366772,0.0021712622587108,0.0973570207674414,0.0023147362581644
02-15-2021,45.77,86.89,-71.0,-60.0,-59.0,-53.0,-76.0,32.0,0.0250000008204792,4.2241319879556577e-05,0.0250000003141066,2.2354578397404268e-05,0.0249999830021285,0.0001017077917191,0.0250000027291855,6.501751030199916e-05,0.025000011483833,0.0001149647749509,0.0250000066637125,7.251739001876603e-05,2976149,287980,6464,290556,6909,0.0967626284839905,0.0021719342680759,0.0976281765462683,0.0023214563518157
02-16-2021,64.97,108.0,-58.0,-39.0,-47.0,-41.0,-74.0,30.0,0.0250000008902728,4.644774233182175e-05,0.0250000002867462,2.099433310775545e-05,0.0249999803021692,0.0001055087715766,0.0250000025330594,6.056950844021894e-05,0.0250000107037938,0.0001078063916125,0.0250000062551159,6.871525987810208e-05,2976149,288714,6501,290923,6916,0.0970092559209905,0.0021843664413307,0.0977514902647683,0.0023238083845936
